,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
1518349,131350505222008,131350505702-bg_centroid,2205.341682807488,Gwinett_GA,,33.9554887,-83.9545365,33.9486466,-83.9769782,,24,15,9,18,6,0,0,4,0,8,52928.20038737971,2.1972495560041385,1,1.0
1518854,131350505222010,131350505213-bg_centroid,2206.702026351644,Gwinett_GA,,33.9355385,-83.997319,33.9446997,-83.9760994,,108,38,70,85,41,23,3,8,0,10,238323.81884597754,2.1983167568215203,1,1.0
1519531,131350505223000,131350505702-bg_centroid,2103.3518842676744,Gwinett_GA,,33.9554887,-83.9545365,33.9448869,-83.9734216,,33,6,27,29,19,7,0,3,0,0,69410.61218083325,2.1186957157556487,1,1.0
1520122,131350505223001,131350505702-bg_centroid,2217.810520929611,Gwinett_GA,,33.9554887,-83.9545365,33.9420428,-83.9722953,,675,238,437,607,233,173,10,38,0,153,1497022.1016274875,2.2070508841171854,1,1.0
1520627,131350505223002,131350505213-bg_centroid,2067.1947700586684,Gwinett_GA,,33.9355385,-83.997319,33.9397662,-83.9754981,,213,138,75,186,32,43,2,1,0,108,440312.48602249636,2.0915266013229306,1,1.0
1521304,131350505223003,131350505702-bg_centroid,2109.283940601434,Gwinett_GA,,33.9554887,-83.9545365,33.9393394,-83.9665327,,42,3,39,35,14,20,0,0,0,1,88589.92550526024,2.1231867509335776,1,1.0
1521895,131350505223005,131350505702-bg_centroid,2500.4567117206443,Gwinett_GA,,33.9554887,-83.9545365,33.9358386,-83.9677164,,487,116,371,432,202,127,2,40,0,61,1217722.4186079537,2.4413446632655567,1,1.0
1522486,131350505223006,131350505702-bg_centroid,2346.9131475418626,Gwinett_GA,,33.9554887,-83.9545365,33.9351923,-83.9615167,,48,4,44,47,28,14,0,0,0,5,112651.8310820094,2.3111400502298443,1,1.0
1523077,131350505223007,131350505702-bg_centroid,2441.442416291993,Gwinett_GA,,33.9554887,-83.9545365,33.9343362,-83.9616327,,11,7,4,5,2,0,0,1,0,2,26855.866579211925,2.390454625402363,1,1.0
1523589,131350505261000,131350505263-bg_centroid,1166.9774209373172,Gwinett_GA,,33.9389106,-84.1255153,33.9404466,-84.1380292,,594,117,477,548,122,254,0,101,0,71,693184.5880367664,1.516731519546277,1,1.0
1524180,131350505261001,131350505263-bg_centroid,1242.4735360499528,Gwinett_GA,,33.9389106,-84.1255153,33.9419994,-84.1384591,,93,21,72,77,21,20,1,31,0,4,115550.03885264561,1.558161144714375,1,1.0
1524771,131350505262000,131350505263-bg_centroid,758.4737902815469,Gwinett_GA,,33.9389106,-84.1255153,33.9331316,-84.1211477,,27,20,7,23,3,1,0,3,0,16,20478.792337601768,1.3109348946246924,1,1.0
1525362,131350505262001,131350505263-bg_centroid,1013.1225725028064,Gwinett_GA,,33.9389106,-84.1255153,33.9303125,-84.121882,,64,21,43,58,16,4,0,20,0,18,64839.84464017961,1.4356799091054775,1,1.0
1525953,131350505262002,131350505263-bg_centroid,1486.2595409361866,Gwinett_GA,,33.9389106,-84.1255153,33.9258883,-84.1218843,,386,182,204,342,80,41,4,89,0,128,573696.1828013681,1.699827635757261,1,1.0
1526544,131350505262003,131350505263-bg_centroid,1573.8185683630736,Gwinett_GA,,33.9389106,-84.1255153,33.9269266,-84.1164389,,57,18,39,46,6,7,0,25,0,8,89707.6583966952,1.7537939867702514,1,1.0
