,index,id_orig,id_dest,distance_m,H7X001,H7X002,H7X003,H7X004,H7X005,H7Z010,pop_distance
1124,1124,410530052021023,poll_2016_3,6406.9,34,27,0,0,5,0,217834.59999999998
1125,1125,410530052022021,poll_2016_1,4502.2,294,234,0,1,6,40,1323646.8
1126,1126,410530052024012,poll_2016_1,4786.5,77,62,0,5,0,16,368560.5
1127,1127,410530052024024,poll_2016_1,4190.4,12,5,0,0,0,7,50284.799999999996
1128,1128,410530052024026,poll_2016_1,4826.5,129,121,0,0,3,9,622618.5
1129,1129,410530053002001,410470016022,9557.9,38,27,0,0,0,33,363200.2
1130,1130,410530053003028,poll_2016_1,6822.0,2,2,0,0,0,0,13644.0
1131,1131,410530053003034,poll_2016_3,9191.7,6,6,0,0,0,0,55150.200000000004
1132,1132,410530053003035,poll_2016_3,9870.7,7,2,0,0,0,0,69094.90000000001
1133,1133,410530053003039,poll_2016_3,8849.9,15,15,0,0,0,0,132748.5
1134,1134,410530053003044,poll_2016_3,10674.1,24,20,0,0,4,0,256178.40000000002
1135,1135,410530053003048,poll_2016_3,9872.9,84,76,0,0,5,3,829323.6
1136,1136,410530053003053,poll_2016_3,9030.0,4,4,0,0,0,0,36120.0
1137,1137,410530053003056,poll_2016_3,9614.5,3,1,0,0,1,0,28843.5
1138,1138,410530053004021,poll_2016_3,20747.5,24,24,0,0,0,0,497940.0
1139,1139,410530053004033,poll_2016_3,22648.7,68,65,0,0,1,4,1540111.6
1140,1140,410530053004037,poll_2016_3,23025.9,13,13,0,0,0,0,299336.7
1141,1141,410530053005002,poll_2016_1,5811.1,34,34,0,0,0,8,197577.40000000002
1142,1142,410530053005014,poll_2016_3,20672.7,5,5,0,0,0,0,103363.5
1143,1143,410530053005018,poll_2016_1,6472.1,4,4,0,0,0,0,25888.4
1144,1144,410530053005022,poll_2016_1,7046.5,91,85,0,0,5,2,641231.5
1145,1145,410530053005024,poll_2016_3,22940.2,28,28,0,0,0,0,642325.6
1146,1146,410530053005025,poll_2016_3,22940.2,2,1,0,0,0,0,45880.4
1147,1147,410530053005032,poll_2016_1,6104.4,134,117,1,0,3,11,817989.6
1148,1148,410530053005035,poll_2016_1,6101.4,20,20,0,0,0,0,122028.0
1149,1149,410530053005092,poll_2016_1,5839.3,112,106,0,0,1,11,654001.6
1150,1150,410470002001021,poll_2016_1,1358.3,37,30,0,1,0,10,50257.1
1151,1151,410470002001033,poll_2016_1,1180.2,30,29,0,0,1,5,35406.0
1152,1152,410470002002000,poll_2016_1,1100.7,78,68,0,5,1,5,85854.6
1153,1153,410470002002027,poll_2016_1,1004.3,86,69,5,4,0,12,86369.8
1154,1154,410470002002043,poll_2016_1,606.2,27,27,0,0,0,0,16367.400000000001
1155,1155,410470002003000,poll_2016_1,2594.8,79,63,0,7,0,19,204989.2
1156,1156,410470002003002,poll_2016_1,1775.7,32,26,1,1,0,3,56822.4
1157,1157,410470002003008,poll_2016_1,1621.4,30,30,0,0,0,2,48642.0
1158,1158,410470002003032,poll_2016_1,775.6,56,47,2,1,3,3,43433.6
1159,1159,410470002003049,poll_2016_1,714.4,63,61,0,1,0,3,45007.2
1160,1160,410470003001030,poll_2016_1,2526.0,51,40,0,4,0,9,128826.0
1161,1161,410470003002002,poll_2016_1,2328.9,14,10,0,0,0,2,32604.600000000002
1162,1162,410470003002008,poll_2016_1,2122.6,40,31,0,0,1,5,84904.0
1163,1163,410470003002017,poll_2016_1,2044.3,17,13,0,0,0,6,34753.1
1164,1164,410470003003001,poll_2016_1,3448.5,68,53,0,1,2,27,234498.0
1165,1165,410470003003043,poll_2016_1,1903.3,19,15,2,0,0,2,36162.7
1166,1166,410470003004004,poll_2016_1,3813.0,33,26,0,0,0,7,125829.0
1167,1167,410470003004005,poll_2016_1,3377.1,20,12,0,0,1,6,67542.0
1168,1168,410470003004016,poll_2016_1,2888.4,189,145,0,0,1,65,545907.6
1169,1169,410470003004018,poll_2016_1,2658.4,41,38,1,0,0,2,108994.40000000001
1170,1170,410470003004025,poll_2016_1,2046.7,32,25,0,0,0,5,65494.4
1171,1171,410470003004035,poll_2016_1,2403.9,11,11,0,0,0,0,26442.9
1172,1172,410470003004037,poll_2016_1,2190.3,1,0,0,0,0,0,2190.3
1173,1173,410470004001006,poll_2016_1,5488.1,66,62,1,0,1,1,362214.60000000003
1174,1174,410470004001011,poll_2016_1,3895.8,2,1,0,0,0,0,7791.6
1175,1175,410470004001046,poll_2016_1,4002.3,10,9,0,0,0,1,40023.0
1176,1176,410470004001049,poll_2016_1,3644.2,15,5,0,0,0,10,54663.0
1177,1177,410470004001054,poll_2016_1,4949.6,26,26,0,0,0,5,128689.6
1178,1178,410470004001057,poll_2016_1,4821.7,25,23,0,0,1,0,120542.5
1179,1179,410470004002023,poll_2016_1,4184.7,249,183,3,9,2,115,1041990.2999999999
1180,1180,410470004002036,poll_2016_1,3905.3,44,33,0,0,0,14,171833.2
1181,1181,410470004003016,410470016022,4032.7,12,6,0,1,0,4,48392.399999999994
1182,1182,410470004003027,poll_2016_1,3368.2,26,18,0,0,6,13,87573.2
1183,1183,410470005011012,410470016042,3111.7,36,34,0,0,0,9,112021.2
1184,1184,410470005011019,410470016042,2907.2,192,117,0,1,5,76,558182.3999999999
1185,1185,410470005011021,410470016042,2673.9,240,176,1,8,9,84,641736.0
1186,1186,410470005012001,410470016042,4094.1,9,2,0,0,0,7,36846.9
1187,1187,410470005012009,410470016042,3311.1,186,120,2,28,4,82,615864.6
1188,1188,410470005012016,410470016042,2415.4,23,22,0,1,0,0,55554.200000000004
1189,1189,410470005012023,410470016042,3707.1,218,141,0,0,4,113,808147.7999999999
1190,1190,410470005021005,410470016022,4909.6,12,10,0,0,0,2,58915.200000000004
1191,1191,410470005022001,410470016042,3769.7,86,36,0,1,5,46,324194.2
1192,1192,410470005022006,410470016022,4012.4,154,86,4,0,5,94,617909.6
1193,1193,410470005022010,410470016042,4298.3,92,52,0,3,0,63,395443.60000000003
1194,1194,410470005023013,410470016022,2484.4,50,44,0,0,0,22,124220.0
1195,1195,410470006001003,poll_2016_1,3473.5,14,13,0,0,0,6,48629.0
1196,1196,410470006001012,poll_2016_1,3426.6,54,48,0,0,0,0,185036.4
1197,1197,410470006001015,poll_2016_1,3037.3,36,35,1,0,0,3,109342.8
1198,1198,410470006001019,poll_2016_1,3113.3,42,38,0,1,0,2,130758.6
1199,1199,410470006002001,poll_2016_1,3079.5,130,114,4,0,4,11,400335.0
1200,1200,410470006002006,poll_2016_1,2555.6,51,40,1,0,0,17,130335.59999999999
1201,1201,410470006002009,poll_2016_1,2464.1,39,25,0,3,1,5,96099.9
1202,1202,410470006002012,poll_2016_1,2707.8,81,67,0,0,0,13,219331.80000000002
1203,1203,410470006002025,poll_2016_1,2708.1,5,5,0,0,0,0,13540.5
1204,1204,410470007011005,410470016042,2687.7,53,28,6,0,0,26,142448.09999999998
1205,1205,410470007011008,410470016042,2563.4,109,75,4,1,0,35,279410.60000000003
1206,1206,410470007011029,410470016042,3171.5,32,20,0,0,3,20,101488.0
1207,1207,410470007012001,410470016042,3327.9,54,28,0,1,1,30,179706.6
1208,1208,410470007012007,410470016042,3860.6,58,46,0,0,0,12,223914.8
1209,1209,410470007012011,410470016042,3625.0,85,81,0,1,2,5,308125.0
1210,1210,410470007012020,410470016042,3754.4,456,236,7,3,4,276,1712006.4000000001
1211,1211,410470009001002,poll_2016_1,2008.4,10,7,0,1,0,2,20084.0
1212,1212,410470009001013,poll_2016_1,2576.0,185,133,1,2,1,89,476560.0
1213,1213,410470009002004,poll_2016_3,4218.9,29,19,0,1,0,15,122348.09999999999
1214,1214,410470009002011,poll_2016_3,5507.3,28,15,1,0,1,15,154204.4
1215,1215,410470009002019,poll_2016_3,5305.8,23,18,0,0,0,5,122033.40000000001
1216,1216,410470009002020,poll_2016_3,5109.4,29,21,0,0,0,15,148172.59999999998
1217,1217,410470009002024,poll_2016_3,5042.8,34,32,0,0,0,5,171455.2
1218,1218,410470009003013,poll_2016_3,4200.7,25,15,0,0,0,9,105017.5
1219,1219,410470009003017,poll_2016_3,4317.1,11,11,0,0,0,3,47488.100000000006
1220,1220,410470009004014,poll_2016_1,1920.7,43,30,2,0,1,10,82590.1
1221,1221,410470009004020,poll_2016_1,1470.4,21,15,1,0,3,1,30878.4
1222,1222,410470009005005,poll_2016_1,1721.1,25,21,0,0,0,8,43027.5
1223,1223,410470009005014,poll_2016_1,2358.5,41,35,0,0,0,5,96698.5
1224,1224,410470009006004,poll_2016_1,2489.3,129,95,3,0,0,41,321119.7
1225,1225,410470010001009,poll_2016_3,3609.6,27,15,2,0,0,14,97459.2
1226,1226,410470010001010,poll_2016_3,3620.7,61,52,0,0,0,7,220862.69999999998
1227,1227,410470010001025,poll_2016_3,3638.9,28,17,0,0,0,19,101889.2
1228,1228,410470010001035,poll_2016_3,3428.5,40,40,0,0,0,2,137140.0
1229,1229,410470010001043,poll_2016_3,3408.6,68,41,2,1,1,24,231784.8
1230,1230,410470010001051,poll_2016_3,3455.6,80,61,2,3,0,18,276448.0
1231,1231,410470010001052,poll_2016_3,3534.9,46,34,6,4,1,15,162605.4
1232,1232,410470010002018,poll_2016_3,2598.7,14,8,0,1,0,4,36381.799999999996
1233,1233,410470010002020,poll_2016_3,2841.0,5,5,0,0,0,0,14205.0
1234,1234,410470010003022,poll_2016_1,2942.7,132,91,0,5,1,47,388436.39999999997
1235,1235,410470010003060,poll_2016_3,2801.6,77,72,1,0,3,0,215723.19999999998
1236,1236,410470010003079,poll_2016_1,6560.1,2,2,0,0,0,0,13120.2
1237,1237,410470011001008,poll_2016_3,2638.9,24,22,0,0,0,2,63333.600000000006
1238,1238,410470011001012,poll_2016_3,2359.8,36,33,0,0,0,0,84952.8
1239,1239,410470011002001,poll_2016_3,2149.5,55,41,4,0,1,5,118222.5
1240,1240,410470011002002,poll_2016_3,1767.2,81,65,0,1,7,8,143143.2
1241,1241,410470011002006,poll_2016_3,1085.9,57,35,0,0,1,11,61896.3
1242,1242,410470011002018,poll_2016_3,2334.1,36,34,0,0,0,4,84027.59999999999
1243,1243,410470011002021,poll_2016_3,1778.7,296,241,3,8,8,41,526495.2000000001
1244,1244,410470011002031,school_523,2683.8,30,25,0,0,0,5,80514.0
1245,1245,410470011003006,poll_2016_3,857.3,382,326,5,9,2,43,327488.6
1246,1246,410470012001001,poll_2016_3,5147.5,30,26,1,0,0,4,154425.0
1247,1247,410470012001033,poll_2016_3,1949.6,5,5,0,0,0,4,9748.0
1248,1248,410470012001052,poll_2016_3,2351.3,24,24,0,0,0,1,56431.200000000004
1249,1249,410470012001060,poll_2016_3,1531.9,23,22,0,0,1,0,35233.700000000004
1250,1250,410470012001061,poll_2016_3,1470.3,21,19,0,0,0,0,30876.3
1251,1251,410470012002003,poll_2016_3,2056.9,24,20,0,0,1,0,49365.600000000006
1252,1252,410470012002010,poll_2016_3,1248.0,9,3,0,0,1,0,11232.0
1253,1253,410470012002020,poll_2016_3,1296.9,7,6,0,0,0,0,9078.300000000001
1254,1254,410470012002026,poll_2016_3,1211.7,21,18,0,0,0,2,25445.7
1255,1255,410470012002031,poll_2016_3,1117.8,18,18,0,0,0,1,20120.399999999998
1256,1256,410470012002042,poll_2016_3,1482.6,25,19,0,0,2,0,37065.0
1257,1257,410470012002044,poll_2016_3,1685.7,257,203,12,7,5,29,433224.9
1258,1258,410470012002049,poll_2016_3,1135.0,150,134,2,2,1,13,170250.0
1259,1259,410470013001012,poll_2016_3,1833.0,643,600,8,2,4,25,1178619.0
1260,1260,410470013002000,poll_2016_1,1644.2,4,4,0,0,0,0,6576.8
1261,1261,410470013002009,poll_2016_1,1841.2,42,35,0,0,2,6,77330.40000000001
1262,1262,410470013002027,poll_2016_3,2041.8,17,14,2,0,0,0,34710.6
1263,1263,410470013002036,poll_2016_3,1592.5,34,33,0,0,0,1,54145.0
1264,1264,410470013002038,poll_2016_3,1707.6,36,35,1,0,0,0,61473.6
1265,1265,410470013002045,poll_2016_3,1878.1,12,7,0,0,1,4,22537.199999999997
1266,1266,410470013002046,poll_2016_3,1821.8,12,12,0,0,0,0,21861.6
1267,1267,410470013002047,poll_2016_3,1599.8,38,34,0,0,0,9,60792.4
1268,1268,410470013003006,poll_2016_3,1276.5,38,27,0,5,3,2,48507.0
1269,1269,410470014011020,410470016022,8893.4,69,51,5,0,0,19,613644.6
1270,1270,410470014011024,410470016022,7835.6,2,2,0,0,0,0,15671.2
1271,1271,410470014011029,410470016022,8159.7,65,64,0,1,0,5,530380.5
1272,1272,410470014011035,410470016022,7767.3,3,3,0,0,0,0,23301.9
1273,1273,410470014011038,410470016022,8980.5,18,17,0,0,0,0,161649.0
1274,1274,410470014012017,410470016022,8653.9,79,73,0,3,0,9,683658.1
1275,1275,410470014012018,410470016022,8684.5,123,110,0,1,0,10,1068193.5
1276,1276,410470014013006,410470016022,8089.1,19,16,1,0,2,0,153692.9
1277,1277,410470014013009,410470016042,10381.8,39,39,0,0,0,0,404890.19999999995
1278,1278,410470014021007,410470016022,8424.6,13,12,0,0,0,2,109519.8
1279,1279,410470014021014,410470016022,7317.1,27,27,0,0,0,1,197561.7
1280,1280,410470014021017,410470016022,7652.6,114,106,0,0,0,10,872396.4
1281,1281,410470014022000,410470016022,6716.2,30,28,0,0,1,0,201486.0
1282,1282,410470014022012,410470016022,7038.1,26,20,0,0,1,2,182990.6
1283,1283,410470014022016,410470016022,6603.9,28,28,0,0,0,0,184909.19999999998
1284,1284,410470014023017,410470016022,6611.6,55,41,5,0,1,5,363638.0
1285,1285,410470014023026,poll_2016_1,5607.6,116,111,0,1,0,12,650481.6000000001
1286,1286,410470014023027,poll_2016_1,6202.3,60,56,1,0,0,0,372138.0
1287,1287,410470014023038,poll_2016_1,5672.5,10,8,0,2,0,0,56725.0
1288,1288,410470015011012,410470016042,8071.5,164,140,1,0,4,27,1323726.0
1289,1289,410470015012004,410470016042,9121.7,104,99,2,0,0,9,948656.8
1290,1290,410470015012008,410470016042,9027.6,124,114,1,5,1,3,1119422.4000000001
1291,1291,410470015012015,410470016042,7696.6,6,6,0,0,0,0,46179.600000000006
1292,1292,410470015013003,410470016022,6119.4,518,399,5,8,6,98,3169849.1999999997
1293,1293,410470015013005,410470016022,7333.3,5,5,0,0,0,0,36666.5
1294,1294,410470015013006,410470016022,6426.3,590,524,8,9,7,44,3791517.0
1295,1295,410470015021000,410470016022,5452.3,31,20,0,0,0,14,169021.30000000002
1296,1296,410470015021003,410470016022,5445.9,65,38,0,6,3,26,353983.5
1297,1297,410470015021008,410470016022,6750.3,47,42,0,0,1,1,317264.10000000003
1298,1298,410470015022005,410470016022,6044.9,23,20,0,1,0,2,139032.69999999998
1299,1299,410470015023002,410470016022,6558.5,82,62,8,2,0,13,537797.0
1300,1300,410470015023007,410470016022,6196.8,57,51,0,0,1,4,353217.60000000003
1301,1301,410470015023011,410470016022,6465.0,42,35,0,0,0,9,271530.0
1302,1302,410470015031000,410470016022,5588.2,60,52,0,0,1,9,335292.0
1303,1303,410470015031007,410470016022,5013.3,64,46,0,5,0,24,320851.2
1304,1304,410470015032001,410470016022,5772.4,752,402,4,9,0,495,4340844.8
1305,1305,410470015032008,410470016022,5599.1,422,305,2,6,4,183,2362820.2
1306,1306,410470015032012,410470016022,6365.8,157,105,0,3,8,41,999430.6
1307,1307,410470015033006,410470016022,5698.0,46,40,1,0,0,5,262108.0
1308,1308,410470015033011,410470016022,6001.6,19,16,0,0,0,0,114030.40000000001
1309,1309,410470015033014,410470016022,5672.6,35,35,0,0,0,4,198541.0
1310,1310,410470015033020,410470016022,4401.0,64,59,0,0,0,10,281664.0
1311,1311,410470016011017,410470016022,2544.2,11,11,0,0,0,0,27986.199999999997
1312,1312,410470016011026,410470016022,2532.2,67,44,0,1,7,21,169657.4
1313,1313,410470016011029,410470016022,2091.7,43,34,0,0,2,11,89943.09999999999
1314,1314,410470016011034,410470016022,2021.7,25,20,2,2,1,6,50542.5
1315,1315,410470016012014,410470016022,3230.2,172,113,0,1,1,76,555594.4
1316,1316,410470016012031,poll_2016_6,3420.1,56,46,0,0,5,7,191525.6
1317,1317,410470016012033,410470016022,4358.8,99,74,1,0,9,13,431521.2
1318,1318,410470016012036,410470016022,3436.4,26,26,0,0,0,0,89346.40000000001
1319,1319,410470016012040,410470016022,3389.3,66,58,0,0,1,10,223693.80000000002
1320,1320,410470016013005,410470016022,1906.6,516,239,3,4,5,378,983805.6
1321,1321,410470016014001,poll_2016_6,2949.7,15,12,0,3,0,0,44245.5
1322,1322,410470016021012,410470016022,1552.9,29,16,0,0,0,14,45034.100000000006
1323,1323,410470016022010,410470016022,140.5,76,25,0,0,7,65,10678.0
1324,1324,410470016024001,poll_2016_6,2898.3,236,137,2,5,15,101,683998.8
1325,1325,410470016025007,410470016022,2246.8,53,24,0,2,2,26,119080.40000000001
1326,1326,410470016025013,410470016022,1859.7,202,122,3,4,0,90,375659.4
1327,1327,410470016031006,poll_2016_6,1837.3,21,18,0,0,0,2,38583.299999999996
1328,1328,410470016031035,poll_2016_6,260.1,8,8,0,0,0,3,2080.8
1329,1329,410470016031042,poll_2016_6,2772.8,206,155,5,1,7,52,571196.8
1330,1330,410470016032012,poll_2016_6,2562.5,334,262,6,1,27,62,855875.0
1331,1331,410470016032013,poll_2016_6,2483.8,100,80,0,0,4,34,248380.00000000003
1332,1332,410470016032014,poll_2016_6,3605.1,203,155,4,4,7,19,731835.2999999999
1333,1333,410470016033002,poll_2016_6,1637.5,346,274,0,6,11,78,566575.0
1334,1334,410470016034009,poll_2016_6,1834.9,63,37,0,1,13,10,115598.70000000001
1335,1335,410470016041016,410470016042,232.0,57,40,0,5,0,21,13224.0
1336,1336,410470016041023,410470016042,678.2,121,78,0,6,0,46,82062.20000000001
1337,1337,410470016041036,410470016042,996.2,55,25,2,0,3,26,54791.0
1338,1338,410470016041038,410470016042,1434.0,65,43,1,1,0,29,93210.0
1339,1339,410470016042000,410470016022,1606.3,108,67,2,1,8,47,173480.4
1340,1340,410470016042015,410470016042,3118.2,44,24,0,0,4,31,137200.8
1341,1341,410470016043002,poll_2016_6,1821.0,30,22,2,0,1,4,54630.0
1342,1342,410470016043003,poll_2016_6,2105.0,50,31,0,0,0,21,105250.0
1343,1343,410470016043005,410470016042,2482.1,272,191,4,9,14,53,675131.2
1344,1344,410470017011020,410470016042,2187.2,83,42,1,0,1,61,181537.59999999998
1345,1345,410470017012016,410470016042,2110.9,70,49,2,0,0,36,147763.0
1346,1346,410470017013020,410470016042,4041.6,65,56,0,0,0,17,262704.0
1347,1347,410470017021009,410470016042,3815.8,14,13,0,0,0,0,53421.200000000004
1348,1348,410470017021014,410470016042,3492.4,26,17,0,0,0,11,90802.40000000001
1349,1349,410470017021016,410470016042,3924.0,35,27,2,5,0,7,137340.0
1350,1350,410470017022006,poll_2016_6,3161.9,139,78,0,2,19,36,439504.10000000003
1351,1351,410470017022010,410470016042,2926.7,30,22,0,0,3,14,87801.0
1352,1352,410470017022013,poll_2016_6,3507.3,79,48,0,0,5,25,277076.7
1353,1353,410470017023013,410470016042,3127.0,29,23,0,0,0,6,90683.0
1354,1354,410470017031008,poll_2016_6,4499.3,71,66,0,0,0,6,319450.3
1355,1355,410470017031011,poll_2016_6,6122.6,102,97,0,5,0,3,624505.2000000001
1356,1356,410470017031012,poll_2016_6,5423.7,9,9,0,0,0,0,48813.299999999996
1357,1357,410470017032005,410470016042,4112.2,18,18,0,0,0,0,74019.59999999999
1358,1358,410470017032009,410470016042,5049.3,32,31,0,0,0,0,161577.6
1359,1359,410470017033009,poll_2016_6,3944.7,154,112,0,1,0,41,607483.7999999999
1360,1360,410470017033012,poll_2016_6,4401.4,64,55,0,0,0,18,281689.6
1361,1361,410470017033019,poll_2016_6,4099.4,6,2,0,0,0,3,24596.399999999998
1362,1362,410470018011002,410470016042,5425.4,111,70,6,1,0,42,602219.3999999999
1363,1363,410470018011017,410470016042,3995.3,84,57,0,1,1,29,335605.2
1364,1364,410470018012004,410470016042,5315.7,22,21,0,0,0,2,116945.4
1365,1365,410470018012025,410470016042,5306.8,20,20,0,0,0,0,106136.0
1366,1366,410470018013000,410470016042,5613.2,78,66,0,0,0,14,437829.6
1367,1367,410470018013001,410470016042,5373.9,45,26,5,0,1,24,241825.49999999997
1368,1368,410470018013008,410470016042,5656.4,48,41,0,1,0,7,271507.19999999995
1369,1369,410470018013014,410470016042,5365.0,46,33,0,0,0,18,246790.0
1370,1370,410470018014004,410470016042,4680.2,504,193,21,14,7,408,2358820.8
1371,1371,410470018014007,410470016042,4317.4,145,65,1,1,0,77,626023.0
1372,1372,410470018014012,410470016042,4715.4,102,52,8,5,0,69,480970.8
1373,1373,410470018014014,410470016042,5693.6,76,56,0,0,2,33,432713.60000000003
1374,1374,410470018021008,poll_2016_6,5732.5,114,70,4,1,0,36,653505.0
1375,1375,410470018021009,poll_2016_6,5695.0,10,10,0,0,0,0,56950.0
1376,1376,410470018021020,poll_2016_6,8428.3,1,1,0,0,0,0,8428.3
1377,1377,410470018021024,poll_2016_6,7567.0,21,21,0,0,0,0,158907.0
1378,1378,410470018023006,410470016042,5909.4,89,43,0,8,0,46,525936.6
1379,1379,410470018024025,poll_2016_1,7527.3,20,17,0,0,1,7,150546.0
1380,1380,410470018025000,poll_2016_6,6388.2,243,174,5,8,0,79,1552332.5999999999
1381,1381,410470018025003,poll_2016_6,7212.9,49,24,0,1,0,24,353432.1
1382,1382,410470018025010,poll_2016_6,7369.5,170,107,11,0,1,49,1252815.0
1383,1383,410470018025011,poll_2016_6,7217.4,287,161,13,9,4,118,2071393.7999999998
1384,1384,410470018025014,poll_2016_1,7215.3,152,83,9,1,3,50,1096725.6
1385,1385,410470018031001,poll_2016_1,7636.3,50,35,0,1,0,6,381815.0
1386,1386,410470018031002,poll_2016_1,8284.6,52,38,0,1,0,9,430799.2
1387,1387,410470018031005,poll_2016_1,6501.1,60,42,1,2,0,19,390066.0
1388,1388,410470018031011,poll_2016_1,7409.5,13,13,0,0,0,0,96323.5
1389,1389,410470018031013,poll_2016_1,7673.8,61,22,0,0,0,59,468101.8
1390,1390,410470018031014,poll_2016_1,7238.8,137,128,1,1,1,5,991715.6
1391,1391,410470018031017,poll_2016_1,7735.2,31,30,0,0,1,0,239791.19999999998
1392,1392,410470018032009,school_523,9021.3,428,354,42,11,7,29,3861116.4
1393,1393,410470018032047,poll_2016_1,9979.1,5,5,0,0,0,0,49895.5
1394,1394,410470020001014,school_523,3482.9,74,70,0,0,4,3,257734.6
1395,1395,410470020001017,school_523,2429.8,66,62,0,0,0,2,160366.80000000002
1396,1396,410470020002002,poll_2016_3,4582.6,130,100,2,1,16,18,595738.0
1397,1397,410470020002017,school_523,4329.6,103,62,0,0,21,19,445948.80000000005
1398,1398,410470020002026,school_523,4028.6,91,84,0,0,0,11,366602.6
1399,1399,410470020004005,school_523,4592.0,26,18,1,0,5,0,119392.0
1400,1400,410470020004010,school_523,5748.8,10,10,0,0,0,0,57488.0
1401,1401,410470020004038,school_523,5250.5,40,40,0,0,0,0,210020.0
1402,1402,410470020004040,school_523,5410.4,9,9,0,0,0,0,48693.6
1403,1403,410470020004044,school_523,5655.9,18,17,0,0,0,0,101806.2
1404,1404,410470020004045,school_523,5813.9,18,17,0,0,1,0,104650.2
1405,1405,410470021011003,poll_2016_3,158.1,1,0,1,0,0,0,158.1
1406,1406,410470021011010,poll_2016_3,1234.7,297,292,0,2,0,2,366705.9
1407,1407,410470021011013,poll_2016_3,1443.4,299,261,1,9,8,35,431576.60000000003
1408,1408,410470021012003,poll_2016_4,1239.2,171,124,1,0,2,27,211903.2
1409,1409,410470021021004,school_523,741.4,19,18,0,0,0,0,14086.6
1410,1410,410470021021014,school_523,353.2,29,25,3,0,0,6,10242.8
1411,1411,410470021021019,school_523,1213.8,83,72,0,0,6,0,100745.4
1412,1412,410470021021021,school_523,362.2,32,32,0,0,0,7,11590.4
1413,1413,410470021023006,410470021022,643.4,85,73,0,0,6,7,54689.0
1414,1414,410470021024003,school_523,617.2,46,39,0,0,1,9,28391.2
